"(Intercept)","Warengruppe2","Warengruppe3","Warengruppe4","Warengruppe5","Warengruppe6","KielerWocheTRUE","Temperatur","Windgeschwindigkeit","IsFerienTRUE","IsFeiertagTRUE","WochentagDonnerstag","WochentagFreitag","WochentagMittwoch","WochentagMontag","WochentagSamstag","WochentagSonntag"
1,1,0,0,0,0,0,12.75,8,1,0,0,0,0,0,1,0
1,1,0,0,0,0,0,15.5,5,1,0,0,0,0,0,0,1
1,1,0,0,0,0,0,17.375,6,1,0,0,0,0,1,0,0
1,1,0,0,0,0,0,10,7,1,0,0,0,0,0,0,0
1,1,0,0,0,0,0,11.125,12,1,0,0,0,1,0,0,0
1,1,0,0,0,0,0,8.625,13,1,0,1,0,0,0,0,0
1,1,0,0,0,0,0,9,9,1,0,0,1,0,0,0,0
1,1,0,0,0,0,0,10.125,11,1,0,0,0,0,0,1,0
1,1,0,0,0,0,0,10.875,13,0,0,0,0,0,0,0,1
1,1,0,0,0,0,0,10,15,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0,8,9,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,9.75,11,0,0,0,0,1,0,0,0
1,1,0,0,0,0,0,10,8,0,0,1,0,0,0,0,0
1,1,0,0,0,0,0,10.625,8,0,0,0,1,0,0,0,0
1,1,0,0,0,0,0,12.75,15,0,0,0,0,0,0,1,0
1,1,0,0,0,0,0,9.875,19,0,0,0,0,0,0,0,1
1,1,0,0,0,0,0,9.625,16,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0,9.5,23,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,10.5,17,0,0,0,0,1,0,0,0
1,1,0,0,0,0,0,11.625,16,0,0,1,0,0,0,0,0
1,1,0,0,0,0,0,10.5,12,0,0,0,1,0,0,0,0
1,1,0,0,0,0,0,8.875,17,0,0,0,0,0,0,1,0
1,1,0,0,0,0,0,5.75,10,0,0,0,0,0,0,0,1
1,1,0,0,0,0,0,4.625,10,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0,2.5,7,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,4.875,8,0,0,0,0,1,0,0,0
1,1,0,0,0,0,0,7.5,16,0,0,1,0,0,0,0,0
1,1,0,0,0,0,0,9.75,13,0,0,0,1,0,0,0,0
1,1,0,0,0,0,0,8,7,0,0,0,0,0,0,1,0
1,1,0,0,0,0,0,10.75,9,0,1,0,0,0,0,0,1
1,1,0,0,0,0,0,17.875,6,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0,11.375,15,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,12.375,10,0,0,0,0,1,0,0,0
1,1,0,0,0,0,0,15.125,13,0,1,1,0,0,0,0,0
1,1,0,0,0,0,0,19,14,1,0,0,1,0,0,0,0
1,1,0,0,0,0,0,22.125,12,0,0,0,0,0,0,1,0
1,1,0,0,0,0,0,21.375,17,0,0,0,0,0,0,0,1
1,1,0,0,0,0,0,19.875,12,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0,20.875,14,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,20.625,15,0,0,0,0,1,0,0,0
1,1,0,0,0,0,0,15.625,17,0,0,1,0,0,0,0,0
1,1,0,0,0,0,0,17.5,16,0,0,0,1,0,0,0,0
1,1,0,0,0,0,0,10,14,0,0,0,0,0,0,1,0
1,1,0,0,0,0,0,9.75,12,0,0,0,0,0,0,0,1
1,1,0,0,0,0,0,11.25,16,0,1,0,0,0,1,0,0
1,1,0,0,0,0,0,10.75,15,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,16.75,7,0,0,0,0,1,0,0,0
1,1,0,0,0,0,0,19.5,10,0,0,1,0,0,0,0,0
1,1,0,0,0,0,0,14.75,11,0,0,0,1,0,0,0,0
1,1,0,0,0,0,0,19.375,9,0,0,0,0,0,0,1,0
1,1,0,0,0,0,0,25,9,0,0,0,0,0,0,0,1
1,1,0,0,0,0,0,15.5,8,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0,14.25,10,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,16.5,6,0,0,0,0,1,0,0,0
1,1,0,0,0,0,0,14.375,6,0,0,1,0,0,0,0,0
1,1,0,0,0,0,0,15.875,9,0,0,0,1,0,0,0,0
1,1,0,0,0,0,0,18.625,11,0,0,0,0,0,0,1,0
1,1,0,0,0,0,0,17,13,0,0,0,0,0,0,0,1
1,1,0,0,0,0,0,20.25,17,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0,20.625,13,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,21.75,16,0,0,0,0,1,0,0,0
1,1,0,0,0,0,0,21.5,13,0,0,1,0,0,0,0,0
1,1,0,0,0,0,0,21.875,10,0,0,0,1,0,0,0,0
1,1,0,0,0,0,0,24.5,7,0,0,0,0,0,0,1,0
1,1,0,0,0,0,0,25.25,9,0,0,0,0,0,0,0,1
1,1,0,0,0,0,0,22.875,15,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0,25.375,8,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,18.875,13,0,0,0,0,1,0,0,0
1,1,0,0,0,0,0,19.5,16,0,0,1,0,0,0,0,0
1,1,0,0,0,0,0,18.125,13,0,0,0,1,0,0,0,0
1,1,0,0,0,0,0,17.375,12,0,0,0,0,0,0,1,0
1,1,0,0,0,0,0,13.875,7,0,0,0,0,0,0,0,1
1,1,0,0,0,0,0,15.25,11,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0,16.5,8,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,18.25,8,0,0,0,0,1,0,0,0
1,1,0,0,0,0,0,18.25,7,0,0,1,0,0,0,0,0
1,1,0,0,0,0,0,18.125,10,0,0,0,1,0,0,0,0
1,1,0,0,0,0,1,18,12,0,0,0,0,0,0,1,0
1,1,0,0,0,0,1,16,14,0,0,0,0,0,0,0,1
1,1,0,0,0,0,1,20.875,10,0,0,0,0,0,1,0,0
1,1,0,0,0,0,1,19.875,9,0,0,0,0,0,0,0,0
1,1,0,0,0,0,1,22.125,9,0,0,0,0,1,0,0,0
1,1,0,0,0,0,1,27.875,8,0,0,1,0,0,0,0,0
1,1,0,0,0,0,1,24.125,9,0,0,0,1,0,0,0,0
1,1,0,0,0,0,1,18.25,14,0,0,0,0,0,0,1,0
1,1,0,0,0,0,1,19.25,11,0,0,0,0,0,0,0,1
1,1,0,0,0,0,0,19.375,10,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0,18.375,11,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,18.75,9,0,0,0,0,1,0,0,0
1,1,0,0,0,0,0,18.25,9,0,0,1,0,0,0,0,0
1,1,0,0,0,0,0,19.25,7,0,0,0,1,0,0,0,0
1,1,0,0,0,0,0,15.625,12,0,0,0,0,0,0,1,0
1,1,0,0,0,0,0,17.125,12,0,0,0,0,0,0,0,1
1,1,0,0,0,0,0,17.25,10,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0,17.125,10,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,16.5,22,0,0,0,0,1,0,0,0
1,1,0,0,0,0,0,19.125,8,0,0,0,1,0,0,0,0
1,1,0,0,0,0,0,19.125,12,0,0,0,0,0,0,1,0
1,1,0,0,0,0,0,24.125,8,0,0,0,0,0,0,0,1
1,1,0,0,0,0,0,20,13,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0,19.125,14,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,16.375,6,0,0,0,0,1,0,0,0
1,1,0,0,0,0,0,16.375,12,0,0,1,0,0,0,0,0
1,1,0,0,0,0,0,17,16,0,0,0,1,0,0,0,0
1,1,0,0,0,0,0,18,10,0,0,0,0,0,0,1,0
1,1,0,0,0,0,0,17.25,9,0,0,0,0,0,0,0,1
1,1,0,0,0,0,0,22.375,12,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,26,9,0,0,0,0,1,0,0,0
1,1,0,0,0,0,0,25.875,8,0,0,1,0,0,0,0,0
1,1,0,0,0,0,0,26,6,0,0,0,1,0,0,0,0
1,1,0,0,0,0,0,25.375,9,0,0,0,0,0,0,1,0
1,1,0,0,0,0,0,25.25,10,0,0,0,0,0,0,0,1
1,1,0,0,0,0,0,25.375,7,1,0,0,0,0,1,0,0
1,1,0,0,0,0,0,21.875,9,1,0,0,0,0,0,0,0
1,1,0,0,0,0,0,21.375,6,1,0,0,0,1,0,0,0
1,1,0,0,0,0,0,21.25,7,1,0,1,0,0,0,0,0
1,1,0,0,0,0,0,21,10,1,0,0,1,0,0,0,0
1,1,0,0,0,0,0,19.625,10,1,0,0,0,0,0,1,0
1,1,0,0,0,0,0,17.375,6,1,0,0,0,0,0,0,1
1,1,0,0,0,0,0,18.5,14,1,0,0,0,0,1,0,0
1,1,0,0,0,0,0,19.75,7,1,0,0,0,0,0,0,0
1,1,0,0,0,0,0,19.375,9,1,0,0,0,1,0,0,0
1,1,0,0,0,0,0,20.375,11,1,0,1,0,0,0,0,0
1,1,0,0,0,0,0,20.5,15,1,0,0,1,0,0,0,0
1,1,0,0,0,0,0,17.5,14,1,0,0,0,0,0,1,0
1,1,0,0,0,0,0,21.125,13,1,0,0,0,0,0,0,1
1,1,0,0,0,0,0,19,18,1,0,0,0,0,1,0,0
1,1,0,0,0,0,0,15.375,18,1,0,0,0,0,0,0,0
1,1,0,0,0,0,0,14.5,15,1,0,0,0,1,0,0,0
1,1,0,0,0,0,0,13.875,9,1,0,1,0,0,0,0,0
1,1,0,0,0,0,0,18.25,12,1,0,0,1,0,0,0,0
1,1,0,0,0,0,0,18.125,12,1,0,0,0,0,0,1,0
1,1,0,0,0,0,0,19.375,10,1,0,0,0,0,0,0,0
1,1,0,0,0,0,0,19.571428,8,1,0,0,0,1,0,0,0
1,1,0,0,0,0,0,18.25,9,1,0,1,0,0,0,0,0
1,1,0,0,0,0,0,20.375,8,1,0,0,1,0,0,0,0
1,1,0,0,0,0,0,20.25,9,1,0,0,0,0,0,1,0
1,1,0,0,0,0,0,19.875,9,1,0,0,0,0,0,0,1
1,1,0,0,0,0,0,18.375,10,1,0,0,0,0,1,0,0
1,1,0,0,0,0,0,21.75,8,1,0,0,0,0,0,0,0
1,1,0,0,0,0,0,25.375,6,1,0,0,0,1,0,0,0
1,1,0,0,0,0,0,28.375,6,1,0,1,0,0,0,0,0
1,1,0,0,0,0,0,27.75,13,1,0,0,1,0,0,0,0
1,1,0,0,0,0,0,20.375,8,1,0,0,0,0,0,1,0
1,1,0,0,0,0,0,21.875,12,1,0,0,0,0,0,0,1
1,1,0,0,0,0,0,18.5,15,1,0,0,0,0,1,0,0
1,1,0,0,0,0,0,20.25,12,1,0,0,0,0,0,0,0
1,1,0,0,0,0,0,23.125,6,1,0,0,0,1,0,0,0
1,1,0,0,0,0,0,20.25,13,1,0,1,0,0,0,0,0
1,1,0,0,0,0,0,19.125,8,1,0,0,1,0,0,0,0
1,1,0,0,0,0,0,19.25,12,1,0,0,0,0,0,1,0
1,1,0,0,0,0,0,19.25,8,0,0,0,0,0,0,0,1
1,1,0,0,0,0,0,19.125,12,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0,21.75,6,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,23.625,6,0,0,0,0,1,0,0,0
1,1,0,0,0,0,0,25.625,7,0,0,1,0,0,0,0,0
1,1,0,0,0,0,0,21.375,10,0,0,0,1,0,0,0,0
1,1,0,0,0,0,0,23.875,6,0,0,0,0,0,0,1,0
1,1,0,0,0,0,0,20.875,10,0,0,0,0,0,0,0,1
1,1,0,0,0,0,0,25.375,8,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0,27.875,8,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,25.25,9,0,0,0,0,1,0,0,0
1,1,0,0,0,0,0,23.75,13,0,0,1,0,0,0,0,0
1,1,0,0,0,0,0,22.75,8,0,0,0,1,0,0,0,0
1,1,0,0,0,0,0,18.875,14,0,0,0,0,0,0,1,0
1,1,0,0,0,0,0,16.75,15,0,0,0,0,0,0,0,1
1,1,0,0,0,0,0,17,9,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0,17.5,8,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,18.375,10,0,0,0,0,1,0,0,0
1,1,0,0,0,0,0,18.5,6,0,0,1,0,0,0,0,0
1,1,0,0,0,0,0,18.625,12,0,0,0,1,0,0,0,0
1,1,0,0,0,0,0,18.625,6,0,0,0,0,0,0,1,0
1,1,0,0,0,0,0,21.375,8,0,0,0,0,0,0,0,1
1,1,0,0,0,0,0,18.25,6,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0,19.875,6,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,19.125,19,0,0,0,0,1,0,0,0
1,1,0,0,0,0,0,17.375,13,0,0,1,0,0,0,0,0
1,1,0,0,0,0,0,14,11,0,0,0,1,0,0,0,0
1,1,0,0,0,0,0,15.875,6,0,0,0,0,0,0,1,0
1,1,0,0,0,0,0,15.75,7,0,0,0,0,0,0,0,1
1,1,0,0,0,0,0,14.375,18,0,1,0,0,0,1,0,0
1,1,0,0,0,0,0,13.25,16,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,12,19,0,0,0,0,1,0,0,0
1,1,0,0,0,0,0,11.25,17,0,0,1,0,0,0,0,0
1,1,0,0,0,0,0,11.125,15,0,0,0,1,0,0,0,0
1,1,0,0,0,0,0,11.625,16,0,0,0,0,0,0,1,0
1,1,0,0,0,0,0,9.125,10,0,0,0,0,0,0,0,1
1,1,0,0,0,0,0,11.125,10,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0,9.875,20,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,9.75,18,0,0,0,0,1,0,0,0
1,1,0,0,0,0,0,10.875,15,0,0,1,0,0,0,0,0
1,1,0,0,0,0,0,9.125,13,0,0,0,1,0,0,0,0
1,1,0,0,0,0,0,8.625,12,0,0,0,0,0,0,1,0
1,1,0,0,0,0,0,11.375,6,0,0,0,0,0,0,0,1
1,1,0,0,0,0,0,9.75,6,1,0,0,0,0,1,0,0
1,1,0,0,0,0,0,13.25,6,1,0,0,0,0,0,0,0
1,1,0,0,0,0,0,7.625,4,1,0,0,0,1,0,0,0
1,1,0,0,0,0,0,10.125,10,1,0,1,0,0,0,0,0
1,1,0,0,0,0,0,9.875,10,1,0,0,1,0,0,0,0
1,1,0,0,0,0,0,8.125,12,1,0,0,0,0,0,1,0
1,1,0,0,0,0,0,8.625,4,1,0,0,0,0,0,0,1
1,1,0,0,0,0,0,9.25,8,1,0,0,0,0,1,0,0
1,1,0,0,0,0,0,9,8,1,0,0,0,0,0,0,0
1,1,0,0,0,0,0,7.375,6,1,0,0,0,1,0,0,0
1,1,0,0,0,0,0,13.375,9,1,0,1,0,0,0,0,0
1,1,0,0,0,0,0,12.75,15,1,0,0,1,0,0,0,0
1,1,0,0,0,0,0,11.375,16,1,0,0,0,0,0,1,0
1,1,0,0,0,0,0,11,9,0,0,0,0,0,0,0,1
1,1,0,0,0,0,0,12.125,6,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0,10.125,12,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,7.25,13,0,0,0,0,1,0,0,0
1,1,0,0,0,0,0,5.875,5,0,0,1,0,0,0,0,0
1,1,0,0,0,0,0,7.875,8,0,0,0,1,0,0,0,0
1,1,0,0,0,0,0,5.5,5,0,0,0,0,0,0,1,0
1,1,0,0,0,0,0,6.625,6,0,0,0,0,0,0,0,1
1,1,0,0,0,0,0,3.5,14,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0,0.75,14,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,1.25,4,0,0,0,0,1,0,0,0
1,1,0,0,0,0,0,4,8,0,0,1,0,0,0,0,0
1,1,0,0,0,0,0,4.875,10,0,0,0,1,0,0,0,0
1,1,0,0,0,0,0,1.625,6,0,0,0,0,0,0,1,0
1,1,0,0,0,0,0,1.375,9,0,0,0,0,0,0,0,1
1,1,0,0,0,0,0,2,10,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0,7.75,9,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,8.75,11,0,0,0,0,1,0,0,0
1,1,0,0,0,0,0,7.75,9,0,0,1,0,0,0,0,0
1,1,0,0,0,0,0,7.25,13,0,0,0,1,0,0,0,0
1,1,0,0,0,0,0,6.625,11,0,0,0,0,0,0,1,0
1,1,0,0,0,0,0,6.375,12,0,0,0,0,0,0,0,1
1,1,0,0,0,0,0,11.5,6,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0,12.125,7,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,10,5,0,0,0,0,1,0,0,0
1,1,0,0,0,0,0,4.5,8,0,0,1,0,0,0,0,0
1,1,0,0,0,0,0,4,4,0,0,0,1,0,0,0,0
1,1,0,0,0,0,0,5.875,10,0,0,0,0,0,0,1,0
1,1,0,0,0,0,0,5.625,9,0,0,0,0,0,0,0,1
1,1,0,0,0,0,0,2.875,11,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,6.25,12,0,0,0,0,1,0,0,0
1,1,0,0,0,0,0,8.5,19,0,0,1,0,0,0,0,0
1,1,0,0,0,0,0,3.625,8,0,0,0,1,0,0,0,0
1,1,0,0,0,0,0,-0.75,6,0,0,0,0,0,0,1,0
1,1,0,0,0,0,0,4.125,6,0,0,0,0,0,0,0,1
1,1,0,0,0,0,0,3,7,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0,6.25,5,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,4.5,10,0,0,0,0,1,0,0,0
1,1,0,0,0,0,0,8.625,12,0,0,1,0,0,0,0,0
1,1,0,0,0,0,0,8.875,13,0,0,0,1,0,0,0,0
1,1,0,0,0,0,0,9.5,10,0,0,0,0,0,0,1,0
1,1,0,0,0,0,0,4.875,4,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0,6.285714,5,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,4.625,6,0,0,0,0,1,0,0,0
1,1,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0
1,1,0,0,0,0,0,-1,5,0,0,0,1,0,0,0,0
1,1,0,0,0,0,0,7,8,0,0,0,0,0,0,0,1
1,1,0,0,0,0,0,5.75,4,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0,1.5,7,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,3.625,10,0,0,0,0,1,0,0,0
1,1,0,0,0,0,0,5.25,8,0,0,1,0,0,0,0,0
1,1,0,0,0,0,0,6.375,9,1,0,0,1,0,0,0,0
1,1,0,0,0,0,0,6.125,14,1,1,0,0,0,0,1,0
1,1,0,0,0,0,0,8.25,21,1,0,0,0,0,0,0,0
1,1,0,0,0,0,0,7.125,12,1,0,0,0,1,0,0,0
1,1,0,0,0,0,0,3.75,11,1,0,1,0,0,0,0,0
1,1,0,0,0,0,0,1.75,10,1,0,0,1,0,0,0,0
1,1,0,0,0,0,0,4.875,13,1,1,0,0,0,0,1,0
1,1,0,0,0,0,0,1.625,8,1,0,0,0,0,1,0,0
1,1,0,0,0,0,0,6,16,1,0,0,0,0,0,0,0
1,1,0,0,0,0,0,4,19,1,0,0,0,1,0,0,0
1,1,0,0,0,0,0,-2.875,15,1,0,1,0,0,0,0,0
1,1,0,0,0,0,0,-4.25,6,1,0,0,1,0,0,0,0
1,1,0,0,0,0,0,-0.5,11,0,0,0,0,0,0,1,0
1,1,0,0,0,0,0,2.25,4,0,0,0,0,0,0,0,1
1,1,0,0,0,0,0,2.5,6,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0,2.625,9,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,4.625,15,0,0,0,0,1,0,0,0
1,1,0,0,0,0,0,4.5,16,0,0,1,0,0,0,0,0
1,1,0,0,0,0,0,3.125,7,0,0,0,1,0,0,0,0
1,1,0,0,0,0,0,1.75,10,0,0,0,0,0,0,1,0
1,1,0,0,0,0,0,1.375,10,0,0,0,0,0,0,0,1
1,1,0,0,0,0,0,0.25,9,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0,0.5,4,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0.125,8,0,0,0,0,1,0,0,0
1,1,0,0,0,0,0,1.5,8,0,0,1,0,0,0,0,0
1,1,0,0,0,0,0,3.625,5,0,0,0,1,0,0,0,0
1,1,0,0,0,0,0,5.75,5,0,0,0,0,0,0,1,0
1,1,0,0,0,0,0,1.375,5,0,0,0,0,0,0,0,1
1,1,0,0,0,0,0,1.125,8,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0,1.875,8,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,-1.25,6,0,0,0,0,1,0,0,0
1,1,0,0,0,0,0,1,7,0,0,1,0,0,0,0,0
1,1,0,0,0,0,0,2.142857,7,0,0,0,1,0,0,0,0
1,1,0,0,0,0,0,2.875,5,0,0,0,0,0,0,1,0
1,1,0,0,0,0,0,4.75,8,0,0,0,0,0,0,0,1
1,1,0,0,0,0,0,2.625,13,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0,3.125,15,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,1.125,8,0,0,0,0,1,0,0,0
1,1,0,0,0,0,0,1.75,6,0,0,1,0,0,0,0,0
1,1,0,0,0,0,0,1.625,6,0,0,0,1,0,0,0,0
1,1,0,0,0,0,0,5.75,6,0,0,0,0,0,0,1,0
1,1,0,0,0,0,0,2,10,0,0,0,0,0,0,0,1
1,1,0,0,0,0,0,2.5,12,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,-2,8,0,0,0,0,1,0,0,0
1,1,0,0,0,0,0,-2.125,11,0,0,1,0,0,0,0,0
1,1,0,0,0,0,0,-1.75,16,0,0,0,1,0,0,0,0
1,1,0,0,0,0,0,0,17,0,0,0,0,0,0,1,0
1,1,0,0,0,0,0,0.375,17,0,0,0,0,0,0,0,1
1,1,0,0,0,0,0,-0.25,10,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0,-0.75,8,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,5.875,4,0,0,0,0,1,0,0,0
1,1,0,0,0,0,0,6.25,10,0,0,1,0,0,0,0,0
1,1,0,0,0,0,0,6,9,0,0,0,1,0,0,0,0
1,1,0,0,0,0,0,4.625,12,0,0,0,0,0,0,1,0
1,1,0,0,0,0,0,5.625,8,0,0,0,0,0,0,0,1
1,1,0,0,0,0,0,8,16,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0,7.625,18,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,7.375,20,0,0,0,0,1,0,0,0
1,1,0,0,0,0,0,4.375,22,0,0,1,0,0,0,0,0
1,1,0,0,0,0,0,4.125,15,0,0,0,1,0,0,0,0
1,1,0,0,0,0,0,3.375,12,0,0,0,0,0,0,1,0
1,1,0,0,0,0,0,7.5,11,0,0,0,0,0,0,0,1
1,1,0,0,0,0,0,10.75,11,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0,6,15,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,5,14,0,0,0,0,1,0,0,0
1,1,0,0,0,0,0,6.5,16,0,0,1,0,0,0,0,0
1,1,0,0,0,0,0,8.375,10,0,0,0,1,0,0,0,0
1,1,0,0,0,0,0,9.125,5,0,0,0,0,0,0,1,0
1,1,0,0,0,0,0,7.375,12,0,0,0,0,0,0,0,1
1,1,0,0,0,0,0,3.75,17,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0,1.75,7,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,5.75,9,0,0,0,0,1,0,0,0
1,1,0,0,0,0,0,7.375,8,0,0,1,0,0,0,0,0
1,1,0,0,0,0,0,8.75,16,0,0,0,1,0,0,0,0
1,1,0,0,0,0,0,7.75,9,0,0,0,0,0,0,1,0
1,1,0,0,0,0,0,6.375,9,0,0,0,0,0,0,0,1
1,1,0,0,0,0,0,6.625,7,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0,10.5,13,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,9.25,16,0,0,0,0,1,0,0,0
1,1,0,0,0,0,0,11.75,9,0,0,1,0,0,0,0,0
1,1,0,0,0,0,0,6.75,18,0,0,0,1,0,0,0,0
1,1,0,0,0,0,0,6.875,22,0,0,0,0,0,0,1,0
1,1,0,0,0,0,0,3.875,9,0,0,0,0,0,0,0,1
1,1,0,0,0,0,0,10.25,8,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0,8.75,20,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,10.75,11,0,0,0,0,1,0,0,0
1,1,0,0,0,0,0,8.125,11,0,0,1,0,0,0,0,0
1,1,0,0,0,0,0,10.5,7,0,0,0,1,0,0,0,0
1,1,0,0,0,0,0,9.875,12,0,0,0,0,0,0,1,0
1,1,0,0,0,0,0,9.375,7,0,0,0,0,0,0,0,1
1,1,0,0,0,0,0,12.5,11,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0,13.875,7,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,10,13,0,0,0,0,1,0,0,0
1,1,0,0,0,0,0,16,12,0,0,1,0,0,0,0,0
1,1,0,0,0,0,0,19.75,7,0,0,0,1,0,0,0,0
1,1,0,0,0,0,0,15.75,7,0,0,0,0,0,0,1,0
1,1,0,0,0,0,0,13.375,13,0,0,0,0,0,0,0,1
1,1,0,0,0,0,0,10.375,8,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0,12.625,8,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,9.875,18,0,0,0,0,1,0,0,0
1,1,0,0,0,0,0,10,17,0,0,1,0,0,0,0,0
1,1,0,0,0,0,0,11.125,18,1,0,0,1,0,0,0,0
1,1,0,0,0,0,0,10.875,12,1,0,0,0,0,0,1,0
1,1,0,0,0,0,0,16,9,1,0,0,0,0,0,0,1
1,1,0,0,0,0,0,9.5,19,1,0,0,0,0,1,0,0
1,1,0,0,0,0,0,8.75,18,1,0,0,0,0,0,0,0
1,1,0,0,0,0,0,8.75,13,1,0,0,0,1,0,0,0
1,1,0,0,0,0,0,9,18,1,0,1,0,0,0,0,0
1,1,0,0,0,0,0,8.125,23,1,0,0,0,0,0,1,0
1,1,0,0,0,0,0,6.875,7,1,0,0,0,0,0,0,1
1,1,0,0,0,0,0,6.25,10,1,1,0,0,0,1,0,0
1,1,0,0,0,0,0,5.625,15,1,0,0,0,0,0,0,0
1,1,0,0,0,0,0,6.375,10,1,0,0,0,1,0,0,0
1,1,0,0,0,0,0,8.25,12,1,0,1,0,0,0,0,0
1,1,0,0,0,0,0,11.875,19,1,0,0,1,0,0,0,0
1,1,0,0,0,0,0,7.5,21,0,0,0,0,0,0,1,0
1,1,0,0,0,0,0,7.875,20,0,0,0,0,0,0,0,1
1,1,0,0,0,0,0,8.875,17,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0,5.5,15,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,7.625,7,0,0,0,0,1,0,0,0
1,1,0,0,0,0,0,8.625,13,0,0,1,0,0,0,0,0
1,1,0,0,0,0,0,8.625,10,0,0,0,1,0,0,0,0
1,1,0,0,0,0,0,7.125,9,0,0,0,0,0,0,1,0
1,1,0,0,0,0,0,11.875,12,0,0,0,0,0,0,0,1
1,1,0,0,0,0,0,10.875,21,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,11.25,20,0,0,0,0,1,0,0,0
