Datum,Warengruppe,Umsatz,KielerWoche,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,IsFerien,IsFeiertag,Produktname,Niederschlag
2017-09-26,1,151.541843015799,0,7,15.725,12,10,0,0,Brot,NA
2017-02-13,2,253.451793499213,0,0,-0.25,10,10,0,0,Broetchen,NA
2013-08-02,5,282.371517214865,0,0,31.4375,7,NA,1,0,Kuchen,NA
2017-05-24,3,133.616732956026,0,3,17.125,18,0,0,0,Croissant,NA
2018-06-30,5,372.572022832728,0,0,21.2375,10,5,0,0,Kuchen,NA
2013-10-29,2,343.382554561478,0,7,10.775,17,63,0,0,Broetchen,Regen
2015-11-08,3,152.607539505512,0,1,13,12,NA,0,0,Croissant,NA
2019-03-25,1,136.808127864794,0,4,7.3375,17,21,NA,0,Brot,NA
2016-11-15,2,226.597706259018,0,7,7.75,9,61,0,0,Broetchen,Regen
2016-03-17,1,171.39484313798,0,0,9.25,12,0,0,0,Brot,NA
2017-07-05,4,65.1183318108935,0,2,19,9,NA,0,0,Konditorei,NA
2014-01-22,1,102.344424741026,0,8,-3.1125,14,22,0,0,Brot,NA
2018-02-23,5,231.223708996684,0,1,0.4375,12,5,0,0,Kuchen,NA
2016-05-16,2,571.613453642502,0,5,11.25,16,NA,0,1,Broetchen,NA
2017-11-18,1,89.6760956045913,0,5,5.35,12,65,0,0,Brot,Regen
2014-02-18,2,275.501866816375,0,7,7.8,8,10,0,0,Broetchen,NA
2013-10-30,4,48.1084083947754,0,6,10.4375,10,61,0,0,Konditorei,Regen
2017-09-05,5,271.36186156384,0,3,20.95,6,NA,0,0,Kuchen,NA
2017-03-13,1,120.053295378394,0,7,6.625,7,5,0,0,Brot,NA
2014-12-09,4,71.1545600771389,0,8,2.125,9,45,0,0,Konditorei,NA
2016-02-02,1,101.820989696245,0,6,7.5,20,61,0,0,Brot,Regen
2016-08-03,1,160.92640354873,0,7,19.375,9,61,1,0,Brot,Regen
2018-02-01,2,226.66154114477,0,7,3.5125,11,61,0,0,Broetchen,Regen
2019-01-05,2,383.14944951007,0,5,7.85,8,21,NA,0,Broetchen,NA
2015-08-28,2,476.398072412663,0,2,19.625,11,20,1,0,Broetchen,NA
2016-07-20,1,104.132660811651,0,0,26,9,NA,0,0,Brot,NA
2014-12-23,2,408.003200633712,0,7,9.125,19,61,1,0,Broetchen,Regen
2014-03-10,3,112.794099599255,0,0,15.8,9,NA,0,0,Croissant,NA
2016-09-22,3,121.812793900583,0,4,18.5,6,NA,0,0,Croissant,NA
2016-02-06,5,288.583322605663,0,7,9.375,11,21,0,0,Kuchen,NA
2013-08-20,2,478.730297151576,0,7,17.775,8,61,0,0,Broetchen,Regen
2018-05-18,2,287.72833570149203,0,7,14.75,9,0,0,0,Broetchen,NA
2018-03-14,4,89.713393980961,0,8,3.2,8,21,0,0,Konditorei,NA
2019-01-10,1,142.195270594447,0,7,1.4,7,NA,NA,0,Brot,NA
2016-08-18,1,166.491293516648,0,3,18.25,9,NA,1,0,Brot,NA
2016-10-17,4,81.293499003446,0,8,9.75,6,10,1,0,Konditorei,NA
2014-01-19,5,284.622738586554,0,7,2.8625,19,10,0,0,Kuchen,NA
2014-05-05,1,344.712427419033,0,8,10.7125,6,21,0,0,Brot,NA
2014-08-29,4,82.0627400312176,0,5,19.125,12,63,0,0,Konditorei,Regen
2018-07-16,4,65.5010025493488,0,0,24.25,9,5,1,0,Konditorei,NA
2015-05-07,4,60.8102412913987,0,6,12,16,21,0,0,Konditorei,NA
2014-07-23,5,299.975419228409,0,0,25,14,NA,1,0,Kuchen,NA
2014-12-24,6,60.9934806252716,0,5,7.75,21,61,1,0,Saisonbrot,Regen
2018-08-06,3,273.133931381615,0,0,23.1,5,0,1,0,Croissant,NA
2018-10-19,5,278.984817972211,0,3,10.925,6,5,1,0,Kuchen,NA
2019-03-17,2,511.327418795537,0,5,7.4,20,21,NA,0,Broetchen,NA
2017-10-14,1,108.712927737647,0,8,15.7625,12,61,0,0,Brot,Regen
2016-06-08,1,90.3183766916616,0,4,18.875,13,NA,0,0,Brot,NA
2017-12-06,4,55.4146458133456,0,7,8.9,17,0,0,0,Konditorei,NA
2015-08-07,4,67.65120769016,0,4,20,9,63,1,0,Konditorei,Regen
2013-09-28,4,98.4375774152303,0,0,13.1,8,NA,0,0,Konditorei,NA
2013-11-11,3,120.162641671644,0,2,8.3125,5,NA,0,0,Croissant,NA
2015-09-29,3,113.547561893099,0,2,15.625,9,0,0,0,Croissant,NA
2013-08-07,3,341.483544581514,0,4,19.2125,8,NA,0,0,Croissant,NA
2016-01-24,5,265.946910450504,0,7,5.125,7,10,0,0,Kuchen,NA
2016-08-23,4,69.2699552944854,0,6,21.75,8,NA,1,0,Konditorei,NA
2016-08-23,5,259.918385195652,0,6,21.75,8,NA,1,0,Kuchen,NA
2015-07-18,1,103.421875467186,0,2,20.875,16,NA,0,0,Brot,NA
2018-05-18,5,252.589701591671,0,7,14.75,9,0,0,0,Kuchen,NA
2014-03-25,3,101.627143801847,0,2,7.725,10,21,0,0,Croissant,NA
2015-07-20,5,243.511157551047,0,6,18.375,12,20,1,0,Kuchen,NA
2013-10-11,3,166.021960265633,0,7,13.8625,20,10,1,0,Croissant,NA
2018-04-19,5,140.220852536364,0,0,23.1125,5,0,0,0,Kuchen,NA
2014-04-27,2,584.577549685164,0,0,16.225,16,NA,1,0,Broetchen,NA
2017-02-05,2,374.084257351283,0,8,2,10,61,0,0,Broetchen,Regen
2016-10-28,4,84.6394877180107,0,6,12.75,15,21,1,0,Konditorei,NA
2015-03-07,4,104.606853245048,0,7,10.125,13,0,0,0,Konditorei,NA
2014-12-01,4,76.6177603369995,0,7,-2,13,10,0,0,Konditorei,NA
2015-06-03,5,257.703580420418,0,6,15.25,18,21,0,0,Kuchen,NA
2013-09-29,3,194.986111359586,0,3,14.175,12,NA,0,0,Croissant,NA
2015-09-24,1,114.429804827026,0,3,16,11,0,0,0,Brot,NA
2018-10-24,3,108.01997107597,0,4,10.357142,11,0,0,0,Croissant,NA
2016-02-26,2,254.772713211861,0,6,3.625,8,NA,0,0,Broetchen,NA
2018-10-28,5,304.647551756262,0,2,5.5875,14,0,0,0,Kuchen,NA
2014-09-17,4,42.4632525722224,0,1,19.875,18,NA,0,0,Konditorei,NA
2017-12-10,4,94.5176183054956,0,7,0.9875,9,22,0,0,Konditorei,NA
2014-05-16,3,161.947276175832,0,5,13.8875,9,NA,0,0,Croissant,NA
2018-10-19,3,150.17056702851,0,3,10.925,6,5,1,0,Croissant,NA
2015-01-19,2,287.12848916472,0,7,1,5,71,0,0,Broetchen,Schnee
2017-06-01,3,131.185928554762,0,0,17.375,12,5,0,0,Croissant,NA
2016-07-10,5,245.910421326878,0,6,24.125,8,NA,0,0,Kuchen,NA
2018-05-14,4,53.6251718774275,0,0,18.8875,11,5,0,0,Konditorei,NA
2017-09-29,1,112.98521998769,0,2,19.1,6,10,0,0,Brot,NA
2014-09-11,3,160.69566581164,0,4,17.375,13,NA,0,0,Croissant,NA
2014-05-18,3,209.615126303356,0,4,16.5125,13,NA,0,0,Croissant,NA
2018-09-14,3,164.642804214476,0,3,17.1125,9,NA,0,0,Croissant,NA
2014-01-18,1,102.633649837911,0,7,5.8875,8,61,0,0,Brot,Regen
2016-05-22,5,296.041738757378,0,1,25,9,NA,0,0,Kuchen,NA
2015-06-19,1,119.985803432121,0,7,14.25,14,61,0,0,Brot,Regen
2019-04-21,3,300.195434502444,0,0,16.8125,10,NA,NA,1,Croissant,NA
2014-01-25,5,317.298683061094,0,5,-7.0375,8,NA,0,0,Kuchen,NA
2018-02-02,4,102.495517469135,0,7,3.45,6,61,0,0,Konditorei,Regen
2015-07-06,4,119.169151042856,0,3,19.875,16,NA,0,0,Konditorei,NA
2016-01-21,1,108.595935694673,0,4,-4.875,5,20,0,0,Brot,NA
2019-03-30,1,153.84457227233,0,1,15.5,11,5,NA,0,Brot,NA
2017-04-30,1,60.2450021630226,0,1,11.875,12,0,0,0,Brot,NA
2018-09-21,4,114.250644968479,0,6,14.957142,16,61,0,0,Konditorei,Regen
2014-07-15,4,60.3757248213977,0,6,22.2625,9,NA,1,0,Konditorei,NA
2017-12-06,1,87.2168769966415,0,7,8.9,17,0,0,0,Brot,NA
2016-08-29,3,136.29657520517,0,3,18.5,15,21,1,0,Croissant,NA
2015-04-26,1,71.0071270593663,0,8,7,11,61,0,0,Brot,Regen
2015-12-28,1,127.385224894884,0,8,4.75,11,NA,1,0,Brot,NA
2017-01-03,4,59.602476507477,0,7,6,16,61,1,0,Konditorei,Regen
2018-12-31,1,263.59192930893,0,7,7.3875,13,45,NA,0,Brot,NA
2016-09-20,1,147.044940899915,0,5,17.5,8,NA,0,0,Brot,NA
2017-05-07,2,508.869139944886,0,0,17.125,9,0,0,0,Broetchen,NA
2013-07-12,2,600.267914678783,0,0,20.2875,7,NA,1,0,Broetchen,NA
2016-03-07,2,261.046920938025,0,6,4.75,10,20,0,0,Broetchen,NA
2017-01-10,3,70.6114048326199,0,7,2.625,9,10,0,0,Croissant,NA
2018-08-11,2,545.331192585877,0,6,15.5,13,61,1,0,Broetchen,Regen
2015-12-31,2,643.674702906675,0,7,2,10,61,1,0,Broetchen,Regen
2016-10-03,5,349.311805504009,0,7,14.375,18,61,0,0,Kuchen,Regen
2017-02-13,3,78.6151404289983,0,0,-0.25,10,10,0,0,Croissant,NA
2015-12-30,4,66.9103286638791,0,8,5.25,9,0,1,0,Konditorei,NA
2014-07-21,5,384.722754951842,0,0,23.4875,19,5,1,0,Kuchen,NA
2016-09-07,5,214.606653386836,0,0,23.625,6,NA,0,0,Kuchen,NA
2014-11-21,5,274.884916134966,0,6,6.5,5,61,0,0,Kuchen,Regen
2015-10-24,3,217.934551959575,0,8,12.375,6,NA,1,0,Croissant,NA
2018-03-13,1,126.305395778367,0,7,4.2625,12,61,0,0,Brot,Regen
2018-02-08,4,59.6553309472624,0,0,-0.0125,6,5,0,0,Konditorei,NA
2016-02-05,4,169.87129717056,0,7,4.5,10,61,0,0,Konditorei,Regen
2017-07-09,1,76.246567028981,0,1,19.125,9,NA,0,0,Brot,NA
2017-02-01,4,71.90630540414,0,7,1.125,8,20,0,0,Konditorei,NA
2018-01-25,3,81.1911029399639,0,7,7.95,9,21,0,0,Croissant,NA
2015-01-12,1,122.717043089708,0,7,7.5,19,61,0,0,Brot,Regen
2015-08-11,2,544.020362022611,0,4,22.125,7,NA,1,0,Broetchen,NA
2017-06-11,2,468.687847891715,0,2,25,11,NA,0,0,Broetchen,NA
2017-10-11,2,336.813478750163,0,7,14.6375,12,63,0,0,Broetchen,Regen
2018-04-08,3,168.643369475226,0,0,20.5,5,5,1,0,Croissant,NA
2017-09-06,2,312.667997301409,0,7,18.2,17,63,0,0,Broetchen,Regen
2014-08-08,3,403.367070559787,0,3,22.725,8,NA,1,0,Croissant,NA
2015-05-12,2,327.092157926255,0,7,14.625,14,63,0,0,Broetchen,Regen
2014-06-13,4,75.4496723357508,0,7,17.45,18,21,0,0,Konditorei,NA
2016-05-07,3,234.423968466887,0,0,22.125,12,NA,0,0,Croissant,NA
2018-07-03,2,456.488427608042,0,0,22.4875,9,5,0,0,Broetchen,NA
2015-12-28,5,249.831488819928,0,8,4.75,11,NA,1,0,Kuchen,NA
2018-04-07,2,383.944589381035,0,0,14.75,9,5,1,0,Broetchen,NA
2014-01-14,1,166.347532764571,0,6,4.225,6,28,0,0,Brot,NA
2019-03-19,5,279.076238340698,0,3,7.0125,11,5,NA,0,Kuchen,NA
2013-09-11,5,266.283742487977,0,6,13.9,8,61,0,0,Kuchen,Regen
2013-10-28,5,196.841869220639,0,7,14.3625,29,63,0,0,Kuchen,Regen
2014-02-07,2,277.116052767499,0,7,8.475,15,63,0,0,Broetchen,Regen
2019-02-04,5,278.975453417185,0,7,2.95,12,NA,NA,0,Kuchen,NA
2019-01-12,3,132.841338604247,0,7,6.0875,13,61,NA,0,Croissant,Regen
2018-12-19,5,207.949128012633,0,7,3.175,9,61,0,0,Kuchen,Regen
2018-01-27,5,238.508599445852,0,8,5.6375,9,10,0,0,Kuchen,NA
2018-01-26,1,98.0556839467947,0,6,5.9625,5,45,0,0,Brot,NA
2018-10-05,4,85.0056662623456,0,0,18.1125,8,5,1,0,Konditorei,NA
2016-09-02,4,102.536382009367,0,4,19.125,8,61,1,0,Konditorei,Regen
2018-06-17,5,351.208968634828,1,5,18.275,12,61,0,0,Kuchen,Regen
2014-11-27,4,76.7515840608809,0,0,4.5,10,10,0,0,Konditorei,NA
2017-02-22,5,193.68895968633,0,6,7.375,20,61,0,0,Kuchen,Regen
2015-02-12,4,105.109162581464,0,8,2,4,10,0,0,Konditorei,NA
2017-12-21,1,123.510947305391,0,7,6.2375,10,21,1,0,Brot,NA
2014-05-16,5,373.755034015357,0,5,13.8875,9,NA,0,0,Kuchen,NA
2019-03-15,2,259.06427043474,0,7,7.4875,25,61,NA,0,Broetchen,Regen
2017-07-09,4,107.869190385805,0,1,19.125,9,NA,0,0,Konditorei,NA
2014-07-19,3,366.459562323487,0,0,28.0625,13,NA,1,0,Croissant,NA
2014-08-21,4,129.380176748505,0,5,16.2625,11,21,1,0,Konditorei,NA
2015-03-07,1,106.704697425172,0,7,10.125,13,0,0,0,Brot,NA
2017-02-15,5,283.280374872234,0,0,5.875,4,5,0,0,Kuchen,NA
2016-11-20,3,142.385019678959,0,6,6.375,12,63,0,0,Croissant,Regen
2017-07-14,2,455.738678370628,0,3,19.5,8,NA,0,0,Broetchen,NA
2015-11-30,6,90.1018653521876,0,5,5.75,18,61,0,0,Saisonbrot,Regen
2014-12-24,3,100.716513467206,0,5,7.75,21,61,1,0,Croissant,Regen
2015-06-20,1,146.634813820399,1,5,17.125,13,NA,0,0,Brot,NA
2018-11-20,3,104.901264511109,0,7,4.725,16,NA,0,0,Croissant,NA
2015-10-19,1,110.888803557782,0,6,9.25,7,0,1,0,Brot,NA
2015-11-22,6,36.3496904897764,0,7,2.25,18,73,0,0,Saisonbrot,Schnee
2018-05-28,4,37.9547198477045,0,2,20.2125,10,5,0,0,Konditorei,NA
2013-11-28,5,218.574938092632,0,2,8.025,18,NA,0,0,Kuchen,NA
2015-07-28,2,597.787732789746,0,7,17.375,15,63,1,0,Broetchen,Regen
2014-02-26,1,95.0173566075507,0,5,10.1875,8,NA,0,0,Brot,NA
2016-12-12,1,89.5461152835577,0,7,4.875,4,61,0,0,Brot,Regen
2015-07-30,1,146.484382697433,0,7,14,16,61,1,0,Brot,Regen
2016-11-07,4,89.5375676010166,0,7,3.5,14,61,0,0,Konditorei,Regen
2017-01-20,1,87.1766818830841,0,8,3.625,5,21,0,0,Brot,NA
2018-05-12,1,150.026139523841,0,5,17.3375,10,0,0,0,Brot,NA
2017-11-11,2,330.821014358192,0,5,5.2375,8,63,0,0,Broetchen,Regen
2017-04-03,2,281.878141494214,0,2,10.375,8,NA,0,0,Broetchen,NA
2016-09-30,3,129.269260103097,0,6,14,11,61,0,0,Croissant,Regen
2017-12-18,4,81.2271727353582,0,5,2.4625,6,10,0,0,Konditorei,NA
2015-10-17,3,212.154857012886,0,7,10.75,9,61,0,0,Croissant,Regen
2013-07-21,1,66.2887578161955,0,0,26.375,8,NA,1,0,Brot,NA
2016-11-26,1,116.639176452944,0,7,5.875,10,61,0,0,Brot,Regen
2015-04-21,3,102.899554988628,0,0,14.625,17,5,0,0,Croissant,NA
2018-11-11,6,63.2817085052149,0,7,12.2375,8,61,0,0,Saisonbrot,Regen
2018-12-24,5,312.435557113215,0,7,2.5,10,22,1,0,Kuchen,NA
2017-04-09,3,207.685117628376,0,0,16,9,5,1,0,Croissant,NA
2015-08-03,3,281.888462974889,0,0,26,7,NA,1,0,Croissant,NA
2017-02-14,2,255.75728975769,0,2,-0.75,8,49,0,0,Broetchen,NA
2016-03-11,3,91.4520450012182,0,8,3.5,11,NA,0,0,Croissant,NA
2017-05-03,4,73.1703266866572,0,3,11.25,20,5,0,0,Konditorei,NA
2015-01-15,3,79.0898875141396,0,7,6.75,14,61,0,0,Croissant,Regen
2014-11-24,3,144.604223952278,0,3,9.375,10,0,0,0,Croissant,NA
2017-09-05,3,153.695623537961,0,3,20.95,6,NA,0,0,Croissant,NA
2015-10-06,5,262.096918376241,0,7,14.875,14,10,0,0,Kuchen,NA
2017-01-10,2,204.467443051391,0,7,2.625,9,10,0,0,Broetchen,NA
2018-06-03,2,464.730872024382,0,7,19.275,9,0,0,0,Broetchen,NA
2018-06-22,2,443.18009337283,1,5,15.575,20,61,0,0,Broetchen,Regen
2015-06-04,5,250.238837010149,0,0,16.375,9,0,0,1,Kuchen,NA
2016-04-28,2,253.333171941653,0,6,7.5,16,61,0,0,Broetchen,Regen
2017-09-20,1,99.1792684718788,0,7,14.225,10,61,0,0,Brot,Regen
2013-08-31,3,265.410807550213,0,5,18.35,16,21,0,0,Croissant,NA
2018-02-11,2,400.799606908102,0,7,2.3375,11,75,0,0,Broetchen,Schnee
2017-01-29,2,379.072962437235,0,7,4.75,8,61,0,0,Broetchen,Regen
2017-10-20,2,326.510780245307,0,7,14.175,6,61,1,0,Broetchen,Regen
2016-12-01,2,289.176303581184,0,8,8.5,19,61,0,0,Broetchen,Regen
2018-01-10,2,213.493748618184,0,6,4.0125,6,21,0,0,Broetchen,NA
2017-08-19,1,160.328375151501,0,5,16.9375,11,63,1,0,Brot,Regen
2016-02-19,1,121.1062736985,0,7,3.25,6,61,0,0,Brot,Regen
2016-11-20,1,52.4424952545878,0,6,6.375,12,63,0,0,Brot,Regen
2018-08-19,1,114.56491534131,0,7,21.3875,10,NA,0,0,Brot,NA
2017-07-28,4,81.3318887692057,0,6,18.125,17,61,1,0,Konditorei,Regen
2014-06-22,2,687.127455430513,1,5,15.7,19,NA,0,0,Broetchen,NA
2018-12-28,6,35.220810027529,0,7,7.3125,11,61,1,0,Saisonbrot,Regen
2017-04-27,5,193.571932122309,0,6,8.625,13,61,0,0,Kuchen,Regen
2017-10-09,1,191.429657344589,0,5,12.475,8,20,0,0,Brot,NA
2014-11-02,6,54.444257086228,0,3,15.375,10,21,0,0,Saisonbrot,NA
2017-11-15,5,206.279762470308,0,7,9.375,7,61,0,0,Kuchen,Regen
2015-05-20,5,219.800270156995,0,5,12.25,9,63,0,0,Kuchen,Regen
2018-10-10,3,178.370487595818,0,0,17.1,6,10,1,0,Croissant,NA
2018-01-14,1,49.0005592318035,0,1,0.325,8,5,0,0,Brot,NA
2016-09-28,2,276.95747509989,0,6,19.125,19,NA,0,0,Broetchen,NA
2015-03-07,2,371.471472262365,0,7,10.125,13,0,0,0,Broetchen,NA
2018-08-19,4,87.3419566099399,0,7,21.3875,10,NA,0,0,Konditorei,NA
2013-08-07,1,160.593417296116,0,4,19.2125,8,NA,0,0,Brot,NA
2014-08-09,2,874.906746085002,0,6,20.1,17,61,1,0,Broetchen,Regen
2017-01-12,5,172.807199887607,0,4,4.5,16,61,0,0,Kuchen,Regen
2013-10-19,4,61.589080615236,0,7,9.45,9,NA,0,0,Konditorei,NA
2017-02-28,3,55.6773803478843,0,6,6,15,21,0,0,Croissant,NA
2016-09-04,1,63.5013684156845,0,6,19.25,8,61,0,0,Brot,Regen
2015-02-23,4,65.2802336107391,0,7,4.5,12,61,0,0,Konditorei,Regen
2014-02-03,2,348.771730579887,0,1,3.475,8,10,0,0,Broetchen,NA
2014-12-17,2,269.192321020123,0,7,3.625,10,61,0,0,Broetchen,Regen
2015-04-22,4,76.9287622186942,0,0,12.125,7,NA,0,0,Konditorei,NA
2017-08-01,3,294.872700835774,0,6,21.375,7,21,1,0,Croissant,NA
2018-12-27,4,69.7075344248515,0,7,7.125,12,20,1,0,Konditorei,NA
2013-10-17,5,244.428871611246,0,7,12,15,65,1,0,Kuchen,Regen
2014-10-12,5,347.908417458128,0,5,15.125,7,20,0,0,Kuchen,NA
2014-06-15,2,625.464619964173,0,0,19.275,8,NA,0,0,Broetchen,NA
2017-04-12,5,256.331781657731,0,7,8.75,13,61,1,0,Kuchen,Regen
2013-11-13,2,253.679516784304,0,1,8.8,12,0,0,0,Broetchen,NA
2014-06-19,5,360.857109541687,0,7,15.2875,19,21,0,1,Kuchen,NA
2015-11-21,5,218.274754433496,0,7,4.5,15,63,0,0,Kuchen,Regen
2017-09-17,4,164.495712817907,0,7,15.25,7,61,0,0,Konditorei,Regen
2014-03-27,2,384.826956477695,0,6,5.1,12,NA,0,0,Broetchen,NA
2016-08-03,5,303.690015208262,0,7,19.375,9,61,1,0,Kuchen,Regen
2016-04-10,5,244.033068510366,0,7,10.875,13,NA,0,0,Kuchen,NA
2013-11-01,1,100.182160485504,0,8,10.625,9,63,0,0,Brot,Regen
2015-11-17,3,72.7801578065075,0,7,10.75,8,21,0,0,Croissant,NA
2014-05-30,2,543.734282137968,0,0,17.9625,13,NA,1,0,Broetchen,NA
2018-02-28,5,229.431198331546,0,5,-6.1375,16,5,0,0,Kuchen,NA
2015-09-12,1,133.717384428962,0,5,18.5,8,NA,0,0,Brot,NA
2017-08-23,5,291.915768159844,0,0,19.4375,9,5,1,0,Kuchen,NA
2019-05-12,4,76.8826624098425,0,1,13.0125,16,5,NA,0,Konditorei,NA
2018-03-23,4,69.788941651605,0,8,4.425,5,22,0,0,Konditorei,NA
2016-11-23,6,59.2188630915755,0,7,10,5,10,0,0,Saisonbrot,NA
2016-10-05,5,233.962258844718,0,3,12,19,NA,0,0,Kuchen,NA
2016-02-10,1,64.7482479156876,0,7,3.75,9,61,0,0,Brot,Regen
2016-09-06,2,377.634634092805,0,2,21.75,6,NA,0,0,Broetchen,NA
2014-07-20,1,111.990298336233,0,3,24.3125,15,NA,1,0,Brot,NA
2018-08-09,1,161.955145073299,0,5,24.575,13,21,1,0,Brot,NA
2018-12-21,3,123.568590429979,0,7,6.1125,9,61,1,0,Croissant,Regen
2014-06-09,4,143.977898792685,0,0,20.6625,10,NA,0,1,Konditorei,NA
2019-04-14,5,360.760669214045,0,7,5.9375,16,61,NA,0,Kuchen,Regen
2019-04-08,4,50.8829990481846,0,1,9.1125,16,5,NA,0,Konditorei,NA
2014-01-30,4,72.9890223085887,0,7,-4.4875,8,77,0,0,Konditorei,Schnee
2018-01-06,1,73.8495235935427,0,7,3.1875,8,61,1,0,Brot,Regen
2018-02-28,2,214.975245263105,0,5,-6.1375,16,5,0,0,Broetchen,NA
2016-11-14,4,73.1540811139103,0,4,2,10,5,0,0,Konditorei,NA
2019-04-28,2,538.911367942202,0,7,9.85,10,61,NA,0,Broetchen,Regen
2015-09-14,1,133.510832118078,0,7,17.625,6,63,0,0,Brot,Regen
2017-11-20,6,33.7557303237121,0,6,5.9625,6,NA,0,0,Saisonbrot,NA
2015-07-02,1,146.638389294812,0,0,27.375,12,NA,0,0,Brot,NA
2014-09-10,2,400.83119972293,0,2,18.625,12,NA,0,0,Broetchen,NA
2019-04-07,4,104.210074021353,0,0,12.8375,8,5,NA,0,Konditorei,NA
2014-08-03,4,100.964636640682,0,5,23.0875,9,63,1,0,Konditorei,Regen
2018-12-31,5,1668.12441939301,0,7,7.3875,13,45,NA,0,Kuchen,NA
2017-05-09,1,94.3672716433608,0,4,10,12,NA,0,0,Brot,NA
2014-02-05,3,100.257337241581,0,4,3.675,8,10,0,0,Croissant,NA
2014-07-28,4,68.3374949476673,0,0,24.7625,7,NA,1,0,Konditorei,NA
2017-10-21,1,113.579118312875,0,7,13.0375,6,61,1,0,Brot,Regen
2016-08-10,4,122.20775285546,0,4,14.5,15,95,1,0,Konditorei,Gewitter
2013-10-15,4,93.0578771174161,0,7,10.6625,4,63,1,0,Konditorei,Regen
2017-12-10,2,405.993257717094,0,7,0.9875,9,22,0,0,Broetchen,NA
2014-07-29,1,144.455051194281,0,0,25.35,10,NA,1,0,Brot,NA
2013-08-12,1,154.504729536697,0,7,16.45,11,63,0,0,Brot,Regen
2013-07-31,1,144.745431773143,0,5,20.275,16,65,1,0,Brot,Regen
2017-03-04,2,294.842273268246,0,6,9.125,5,5,0,0,Broetchen,NA
2013-09-17,5,320.526447004404,0,5,13.1375,10,63,0,0,Kuchen,Regen
2014-05-22,1,116.368035292474,0,0,26.375,8,NA,0,0,Brot,NA
2016-09-04,3,221.580285871103,0,6,19.25,8,61,0,0,Croissant,Regen
2017-01-03,3,80.7863564731785,0,7,6,16,61,1,0,Croissant,Regen
2018-02-17,2,305.791499066061,0,8,4.125,5,10,0,0,Broetchen,NA
2013-09-30,2,360.827106059368,0,1,12.825,14,NA,0,0,Broetchen,NA
2015-06-20,3,220.298734884554,1,5,17.125,13,NA,0,0,Croissant,NA
2014-09-30,3,171.708864102195,0,7,16.5,5,61,0,0,Croissant,Regen
2019-01-27,1,49.3818313556252,0,8,4.9375,7,61,NA,0,Brot,Regen
2015-06-06,4,38.2539728445697,0,3,18.5,19,10,0,0,Konditorei,NA
2016-10-20,2,361.39994077193,0,7,10.125,10,21,1,0,Broetchen,NA
2019-01-24,3,100.156452367105,0,8,-4.8125,6,22,NA,0,Croissant,NA
2019-05-13,3,143.672499136955,0,1,12.7125,11,5,NA,0,Croissant,NA
2015-01-05,3,161.989626362703,0,8,5.875,8,20,1,0,Croissant,NA
2016-05-23,3,138.761811140948,0,7,15.5,8,21,0,0,Croissant,NA
2017-04-04,1,167.875773750993,0,2,12.625,8,0,0,0,Brot,NA
2019-05-07,2,263.076851461709,0,3,9.6625,14,21,NA,0,Broetchen,NA
2013-09-02,5,236.082416986532,0,7,16.575,17,63,0,0,Kuchen,Regen
2018-05-13,4,80.0259008484754,0,2,17.25,12,10,0,0,Konditorei,NA
2015-03-18,5,319.376884998689,0,4,10.625,8,NA,0,0,Kuchen,NA
2018-03-22,4,86.4838236394023,0,8,5.7625,11,61,0,0,Konditorei,Regen
2013-11-06,1,109.097001107423,0,4,8.1375,12,63,0,0,Brot,Regen
2016-02-02,3,77.7235209476192,0,6,7.5,20,61,0,0,Croissant,Regen
2014-11-12,6,60.3046304170933,0,7,9.75,10,10,0,0,Saisonbrot,NA
2015-09-16,5,289.262509645385,0,7,15.25,6,61,0,0,Kuchen,Regen
2013-09-13,3,142.450922270702,0,6,17.4375,5,21,0,0,Croissant,NA
2017-05-14,3,243.839147660595,0,2,18.75,12,0,0,0,Croissant,NA
2014-01-05,5,242.820622344855,0,7,6.1875,11,63,1,0,Kuchen,Regen
2017-08-30,5,253.839980851605,0,6,20,11,61,1,0,Kuchen,Regen
2014-09-08,3,181.481306520206,0,4,17.375,12,21,0,0,Croissant,NA
2017-08-13,2,537.191803566869,0,4,17.825,11,21,1,0,Broetchen,NA
2016-01-14,4,57.2527864696897,0,6,1.75,6,10,0,0,Konditorei,NA
2014-07-19,5,305.406505596481,0,0,28.0625,13,NA,1,0,Kuchen,NA
2016-07-31,1,91.3605121122705,0,7,17.375,6,61,1,0,Brot,Regen
2013-09-11,4,84.1743682721035,0,6,13.9,8,61,0,0,Konditorei,Regen
2018-01-21,3,187.190402965026,0,6,-0.6125,3,49,0,0,Croissant,NA
2016-10-28,3,84.2028058990911,0,6,12.75,15,21,1,0,Croissant,NA
2013-11-28,2,245.157903548545,0,2,8.025,18,NA,0,0,Broetchen,NA
2014-11-25,1,125.776456029191,0,0,6.875,4,0,0,0,Brot,NA
2017-02-24,4,80.4488608498589,0,1,4.125,15,21,0,0,Konditorei,NA
2018-11-20,1,171.180143769552,0,7,4.725,16,NA,0,0,Brot,NA
2014-06-11,4,83.6581389182717,0,7,20.5,8,61,0,0,Konditorei,Regen
2018-10-05,1,107.907458485512,0,0,18.1125,8,5,1,0,Brot,NA
2016-11-21,3,98.333606595868,0,7,11.5,6,61,0,0,Croissant,Regen
2018-06-24,4,68.6194271147451,1,6,16.2375,10,21,0,0,Konditorei,NA
